,Accident Date/Time,Operator Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs,Time from Incident to Shutdown,Accident after Shutdown,Shutdown Period,Shutdown Period(Log Scaled)
300,11/23/2010 4:35 PM,DIXIE PIPELINE,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),29.84931,-94.89759,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,3.0,0.0,3.0,NO,NO,NA,1000.0,270.0,0.0,0.0,0.0,0.0,1270,0.0,0.0,0.0,0.0
301,11/24/2010 6:15 AM,COLONIAL PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",34.55261,-82.48781,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,1.48,1.48,0.0,NO,NO,NA,2500.0,137.0,0.0,0.0,0.0,450.0,3087,0.0,0.0,0.0,0.0
302,11/27/2010 9:30 AM,CHEVRON PIPE LINE CO,ONSHORE,ABOVEGROUND,CRUDE OIL,None,35.383359,-119.742552,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.54,0.54,0.0,NO,NO,NA,5000.0,0.0,0.0,0.0,0.0,0.0,5000,0.0,0.0,0.0,0.0
303,11/27/2010 3:00 PM,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,41.60865,-92.13573,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",2.3,0.0,2.3,NO,NO,YES,27700.0,160.0,0.0,0.0,3150.0,0.0,31010,900.0,0.0,405900.0,5.6084201212703455
304,11/28/2010 7:20 AM,COLONIAL PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",40.57083,-74.25333,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.43,0.43,0.0,NO,NO,NA,140.0,60.0,0.0,19800.0,0.0,0.0,20000,0.0,0.0,0.0,0.0
305,11/28/2010 10:00 AM,BP WEST COAST PRODUCTS L.L.C.,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",33.863186,-118.163396,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.24,0.24,0.0,NO,NO,YES,1000.0,0.0,0.0,1000.0,0.0,0.0,2000,0.0,0.0,180000.0,5.2552749178437255
306,11/29/2010 3:10 AM,KINDER MORGAN CO2 CO. LP,ONSHORE,ABOVEGROUND,CO2 (CARBON DIOXIDE),None,33.38649,-100.01332,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,26.0,0.0,26.0,NO,NO,NO,204.0,14.0,0.0,200.0,0.0,0.0,418,0.0,0.0,0.0,0.0
307,11/29/2010 10:00 AM,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),31.427166,-102.37033,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.24,0.24,0.0,NO,NO,NA,80.0,30.0,0.0,800.0,700.0,500.0,2110,0.0,0.0,0.0,0.0
308,11/30/2010 6:08 PM,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),33.25417,-92.61944,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,10.0,10.0,0.0,NO,NO,YES,2500.0,0.0,0.0,0.0,8000.0,0.0,10500,0.0,0.0,16020.0,4.2046896204203605
309,12/1/2010 9:00 AM,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,ABOVEGROUND,CRUDE OIL,None,43.26707,-83.25139,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.24,0.24,0.0,NO,NO,NO,50.0,0.0,0.0,0.0,10000.0,0.0,10050,0.0,0.0,0.0,0.0
310,12/1/2010 4:00 PM,ONEOK NGL PIPELINE LP,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),29.85635,-94.90781,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,83.0,0.0,83.0,NO,NO,YES,55000.0,30862.0,0.0,25000.0,0.0,18000.0,128862,60.0,0.0,77340.0,4.8884097830935795
311,12/1/2010 5:00 PM,CHEVRON PIPE LINE CO,ONSHORE,ABOVEGROUND,CRUDE OIL,None,40.766643,-111.827358,INCORRECT OPERATION,OTHER INCORRECT OPERATION,500.0,250.0,250.0,NO,NO,YES,276656.0,1092448.0,0.0,7766523.0,5275771.0,6422527.0,20833925,12600.0,0.0,5356800.0,6.7289055130506314
312,12/2/2010 7:15 PM,"BUCKEYE PARTNERS, LP",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),38.94905,-89.75185,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,500.0,10.3,489.7,NO,NO,YES,188580.0,50000.0,0.0,666080.0,3804906.0,0.0,4709566,2100.0,0.0,613200.0,5.787602854424555
313,12/3/2010 4:27 PM,CONOCOPHILLIPS,ONSHORE,UNDERGROUND,CRUDE OIL,None,33.936233,-98.496906,CORROSION,INTERNAL,0.83,0.83,0.0,NO,NO,NO,12000.0,75.0,0.0,1800.0,2800.0,0.0,16675,0.0,0.0,0.0,0.0
314,12/4/2010 10:30 AM,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,None,30.81167,-94.76787,CORROSION,INTERNAL,75.0,30.0,45.0,NO,NO,YES,21778.0,3825.0,0.0,28546.0,101191.0,0.0,155340,600.0,0.0,37200.0,4.570554614307831
315,12/5/2010 6:40 AM,"PLAINS PIPELINE, L.P.",ONSHORE,UNDERGROUND,CRUDE OIL,None,32.532127,-100.842157,CORROSION,INTERNAL,6.0,6.0,0.0,NO,NO,YES,7500.0,500.0,0.0,3500.0,10000.0,0.0,21500,0.0,0.0,4800.0,3.681331705969166
316,12/5/2010 1:00 PM,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,41.51718,-92.00372,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.98,0.0,0.98,NO,NO,YES,0.0,66.0,0.0,0.0,1800.0,0.0,1866,900.0,0.0,164700.0,5.216696236043849
317,12/5/2010 8:30 PM,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",39.13805,-94.6025,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.6,0.6,0.0,NO,NO,YES,300.0,75.0,0.0,0.0,0.0,0.0,375,0.0,0.0,14400.0,4.15839265038712
318,12/6/2010 5:15 AM,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),36.1326083,-96.029061,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.19,0.19,0.0,NO,NO,NA,0.0,30.0,0.0,500.0,0.0,0.0,530,0.0,0.0,0.0,0.0
319,12/6/2010 7:30 AM,COLONIAL PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),39.36139,-77.03778,INCORRECT OPERATION,INCORRECT VALVE POSITION,1.17,1.0,0.17,NO,NO,NA,2500.0,150.0,0.0,7745.0,0.0,0.0,10395,0.0,0.0,0.0,0.0
320,12/6/2010 12:07 PM,"BUCKEYE PARTNERS, LP",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),40.61145,-74.23725,CORROSION,INTERNAL,3.78,3.78,0.0,NO,NO,NO,13500.0,0.0,0.0,35100.0,19000.0,0.0,67600,0.0,0.0,0.0,0.0
321,12/6/2010 1:00 PM,UNOCAL PIPELINE CO - EASTERN REGION,ONSHORE,UNDERGROUND,CRUDE OIL,None,32.540604,-95.701173,CORROSION,EXTERNAL,3.0,3.0,0.0,NO,NO,YES,15000.0,0.0,0.0,200000.0,35000.0,0.0,250000,900.0,0.0,143810.13785550077,5.157792522499351
322,12/6/2010 11:29 PM,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",Y-GRADE,32.775943,-102.959437,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,1.0,0.0,1.0,NO,NO,YES,1000.0,50.0,0.0,0.0,0.0,0.0,1050,0.0,0.0,635460.0,5.803088901853782
323,12/7/2010 9:35 AM,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",46.877218,-96.879506,NATURAL FORCE DAMAGE,TEMPERATURE,1.42,1.0,0.42,NO,NO,NA,1000.0,200.0,0.0,2000.0,2500.0,0.0,5700,0.0,0.0,0.0,0.0
324,12/9/2010 11:50 AM,AMOCO OIL CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",38.848525,-90.084617,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.23,0.23,0.0,NO,NO,NO,250.0,50.0,0.0,150.0,3000.0,0.0,3450,0.0,0.0,0.0,0.0
325,12/9/2010 12:15 PM,EXPLORER PIPELINE CO,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",29.90087416,-94.00565624,CORROSION,EXTERNAL,2.0,2.0,0.0,NO,NO,NO,570000.0,25.0,0.0,5000.0,0.0,0.0,575025,0.0,0.0,0.0,0.0
326,12/9/2010 4:17 PM,ONEOK NGL PIPELINE LP,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),35.203837,-98.06593,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,286.0,0.0,286.0,NO,NO,YES,74000.0,12987.0,0.0,0.0,0.0,0.0,86987,22860.0,0.0,343320.0,5.535700368835555
327,12/9/2010 5:50 PM,ONEOK NGL PIPELINE LP,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),37.742029,-99.217775,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,3415.0,0.0,3415.0,NO,NO,YES,61000.0,155075.0,0.0,0.0,0.0,0.0,216075,0.0,0.0,169800.0,5.229940243582863
328,12/9/2010 6:12 PM,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",ONSHORE,UNDERGROUND,CRUDE OIL,None,36.93117,-95.90781,CORROSION,INTERNAL,199.0,195.0,4.0,NO,NO,YES,46397.0,17413.0,0.0,389430.0,3000.0,0.0,456240,1080.0,0.0,1173600.0,6.069520470888308
329,12/10/2010 3:28 PM,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",PROPANE,43.72835,-94.73,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,4544.0,0.0,4544.0,NO,NO,YES,79087.0,237477.0,0.0,45565.0,0.0,0.0,362129,180.0,0.0,434640.0,5.638130691229563
330,12/11/2010 3:30 PM,"BUCKEYE PARTNERS, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",42.1514,-83.163,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,29.0,29.0,0.0,NO,NO,NO,0.0,0.0,0.0,1096.0,6255.0,2163.0,9514,0.0,0.0,0.0,0.0
331,12/12/2010 9:35 AM,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",38.34136,-97.66619,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.48,0.12,0.36,NO,NO,YES,500.0,62.0,0.0,2000.0,200.0,0.0,2762,420.0,0.0,4440.0,3.647480773173676
332,12/13/2010 9:30 AM,JAYHAWK PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,None,37.4175,-100.7953,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.24,0.19,0.05,NO,NO,NO,200.0,20.0,0.0,200.0,200.0,0.0,620,0.0,0.0,0.0,0.0
333,12/13/2010 3:47 PM,"KOCH PIPELINE COMPANY, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,None,40.5566,-93.93892,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.24,0.0,0.24,NO,NO,NO,0.0,21.0,0.0,0.0,20000.0,0.0,20021,0.0,0.0,0.0,0.0
334,12/14/2010 7:20 AM,WEST SHORE PIPELINE CO,ONSHORE,UNDERGROUND,CRUDE OIL,None,41.63156,-88.04958,OTHER OUTSIDE FORCE DAMAGE,ELECTRICAL ARCING FROM OTHER EQUIPMENT/FACILITY,1760.0,1760.0,0.0,NO,NO,YES,147320.0,0.0,0.0,9196220.0,10152365.0,0.0,19495905,600.0,0.0,204480.0,5.310652960370227
335,12/14/2010 10:35 AM,"ROADRUNNER PIPELINE, L.L.C.",ONSHORE,ABOVEGROUND,CRUDE OIL,None,33.407,-102.448,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.0,0.0,1.0,NO,NO,YES,200.0,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,1500.0,3.1763806922432702
336,12/15/2010 9:20 AM,CONOCOPHILLIPS,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),38.501817,-90.589072,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.5,0.0,0.5,NO,NO,NO,0.0,60.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0
337,12/15/2010 10:00 AM,PLANTATION PIPE LINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),34.92544,-81.87765,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.36,0.36,0.0,NO,NO,NA,300.0,40.0,0.0,2500.0,0.0,0.0,2840,0.0,0.0,0.0,0.0
338,12/16/2010 10:23 AM,MID - VALLEY PIPELINE CO,ONSHORE,UNDERGROUND,CRUDE OIL,None,32.87476,-91.05339,CORROSION,INTERNAL,75.0,58.0,17.0,NO,NO,YES,30942.0,1432.0,0.0,15715.0,102443.0,0.0,150532,120.0,0.0,21660.0,4.335678502356566
339,12/16/2010 5:00 PM,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",40.606837,-74.219917,CORROSION,INTERNAL,27.29,27.29,0.0,NO,NO,NO,12000.0,2292.0,0.0,0.0,6450.0,0.0,20742,0.0,0.0,0.0,0.0
340,12/17/2010 9:14 AM,EXXONMOBIL PIPELINE CO,ONSHORE,ABOVEGROUND,CRUDE OIL,None,29.349,-94.939333,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.67,0.67,0.0,NO,NO,YES,0.0,55.0,0.0,1000.0,3000.0,0.0,4055,12960.0,0.0,18600.0,4.269536292755967
341,12/20/2010 4:30 PM,"DENBURY ONSHORE, LLC",ONSHORE,UNDERGROUND,CO2 (CARBON DIOXIDE),None,30.4342,-92.9503,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,0.29,0.0,0.29,NO,NO,YES,58283.0,140703.0,4000.0,2659.0,0.0,0.0,205645,50400.0,0.0,306000.0,5.4857228457422735
342,12/21/2010 12:00 PM,NUSTAR PIPELINE OPERATING PARTNERSHIP L.P.,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",40.55081,-97.59588,CORROSION,EXTERNAL,1.78,1.78,0.0,NO,NO,YES,4200.0,62.0,500.0,22000.0,2000.0,0.0,28762,900.0,0.0,187200.0,5.272308164345046
343,12/24/2010 2:10 PM,ONEOK NGL PIPELINE LP,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),33.45494,-96.35925,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",7.0,0.0,7.0,NO,NO,YES,115000.0,355.0,0.0,10000.0,0.0,0.0,125355,960.0,0.0,271440.0,5.433675446599049
344,12/28/2010 9:00 AM,"OILTANKING, HOUSTON LP",ONSHORE,UNDERGROUND,CRUDE OIL,None,29.76713,-95.156254,CORROSION,EXTERNAL,0.48,0.0,0.48,NO,NO,NO,11000.0,50.0,0.0,1000.0,5000.0,500.0,17550,0.0,0.0,0.0,0.0
345,12/28/2010 5:30 PM,BP WEST COAST PRODUCTS L.L.C.,ONSHORE,UNDERGROUND,CRUDE OIL,None,33.863333,-118.163889,CORROSION,INTERNAL,30.0,2.0,28.0,NO,NO,YES,123000.0,2700.0,0.0,33000.0,702000.0,0.0,860700,5700.0,0.0,9564900.0,6.980680479290005
346,12/30/2010 8:40 AM,"MAGELLAN AMMONIA PIPELINE, L.P.",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,43.05284,-93.6389,CORROSION,EXTERNAL,8.57,0.0,8.57,NO,NO,YES,11355.0,660.0,0.0,12500.0,40000.0,0.0,64515,1320.0,0.0,201480.0,5.304234097701874
347,12/31/2010 7:55 AM,"MID-CONTINENT FRACTIONATION AND STORAGE, L.L.C.",ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",NATURAL GASOLINE,38.38166,-97.819444,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,4.5,0.0,4.5,NO,NO,NO,0.0,387.0,0.0,0.0,0.0,0.0,387,0.0,0.0,0.0,0.0
348,12/31/2010 9:00 AM,"PLAINS PIPELINE, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,None,32.00836,-102.0054,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,125.0,125.0,0.0,NO,NO,NO,3500.0,2250.0,0.0,8400.0,30000.0,0.0,44150,0.0,0.0,0.0,0.0
349,12/31/2010 12:25 PM,MUSTANG PIPE LINE PARTNERS,ONSHORE,ABOVEGROUND,CRUDE OIL,None,41.6136,-88.0536,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,5.0,5.0,0.0,NO,NO,NO,15000.0,350.0,0.0,0.0,35000.0,200000.0,250350,0.0,0.0,0.0,0.0
350,1/1/2011 10:50 AM,ONEOK NGL PIPELINE LP,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),41.410931,-88.345016,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,20.0,0.0,20.0,NO,NO,NO,800.0,1355.0,0.0,0.0,0.0,0.0,2155,0.0,0.0,0.0,0.0
351,1/3/2011 9:30 AM,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,None,35.4855,-100.9402,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.5,0.0,0.5,NO,NO,NO,1250.0,44.0,0.0,1261.0,0.0,0.0,2555,0.0,0.0,0.0,0.0
352,1/3/2011 4:30 PM,CONOCOPHILLIPS,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),29.717169,-95.179264,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,5.0,3.0,2.0,NO,NO,YES,200.0,400.0,0.0,0.0,0.0,0.0,600,0.0,0.0,3600.0,3.556423121371285
353,1/4/2011 11:55 AM,BELLE FOURCHE PIPELINE CO,ONSHORE,UNDERGROUND,CRUDE OIL,None,43.42656,-104.91426,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,30.0,20.0,10.0,NO,NO,YES,0.0,1800.0,5000.0,1000.0,12000.0,0.0,19800,120.0,0.0,12780.0,4.106564834846764
354,1/6/2011 5:20 PM,EXXONMOBIL PIPELINE CO,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",DILUTE PROPYLENE,27.5529182,-97.9228261,CORROSION,EXTERNAL,1.7,0.0,1.7,NO,NO,YES,45000.0,150.0,0.0,0.0,0.0,0.0,45150,13200.0,0.0,136800.0,5.13608927203976
355,1/7/2011 11:00 AM,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,None,33.573889,-97.873056,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.0,0.0,1.0,NO,NO,NA,50.0,75.0,0.0,0.0,0.0,4500.0,4625,0.0,0.0,0.0,0.0
356,1/7/2011 6:05 PM,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),29.43573,-95.121835,ALL OTHER CAUSES,MISCELLANEOUS,0.71,0.0,0.71,NO,NO,NO,35000.0,60.0,0.0,0.0,11000.0,0.0,46060,0.0,0.0,0.0,0.0
357,1/8/2011 8:16 AM,ALYESKA PIPELINE SERVICE CO,ONSHORE,UNDERGROUND,CRUDE OIL,None,70.25666,-148.6203,CORROSION,INTERNAL,308.0,308.0,0.0,NO,NO,YES,14130000.0,0.0,0.0,1570000.0,0.0,0.0,15700000,2040.0,0.0,782880.0,5.893695753155037
358,1/12/2011 2:00 AM,COLONIAL PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",37.51111,-77.42333,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,8.62,8.62,0.0,NO,NO,NA,25.0,1089.0,0.0,18588.0,0.0,0.0,19702,0.0,0.0,0.0,0.0
359,1/13/2011 8:00 AM,"BUCKEYE DEVELOPMENT & LOGISTICS, LLC",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),31.820486,-106.210326,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.02,0.0,0.02,NO,NO,NO,42315.0,0.0,0.0,0.0,0.0,15000.0,57315,0.0,0.0,0.0,0.0
360,1/13/2011 2:05 PM,ONEOK NGL PIPELINE LP,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),35.534236,-98.097395,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,406.0,0.0,406.0,NO,NO,YES,7000.0,18899.0,0.0,0.0,0.0,0.0,25899,0.0,0.0,98700.0,4.994321552794073
361,1/14/2011 4:14 AM,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),30.016667,-94.052778,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.14,0.0,0.14,NO,NO,NA,0.0,11.0,0.0,0.0,0.0,500.0,511,0.0,0.0,0.0,0.0
362,1/14/2011 5:15 AM,"PETROLOGISTICS OLEFINS, LLC",ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",PROPYLENE,29.72034,-95.10635,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,5.0,0.0,5.0,NO,NO,YES,600.0,0.0,0.0,0.0,0.0,4950.0,5550,1980.0,0.0,8580.0,3.9335379019717047
363,1/14/2011 8:30 AM,"MAGELLAN TERMINALS HOLDINGS, LP",ONSHORE,UNDERGROUND,CRUDE OIL,None,35.56572,-96.44923,CORROSION,INTERNAL,2.0,2.0,0.0,NO,NO,NA,24000.0,200.0,0.0,1000.0,5000.0,0.0,30200,0.0,0.0,0.0,0.0
364,1/14/2011 3:00 PM,ONEOK NGL PIPELINE LP,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),36.20138,-99.89379,INCORRECT OPERATION,INCORRECT VALVE POSITION,0.95,0.0,0.95,NO,NO,NO,0.0,43.0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0
